id,name,host_id,host_name,host_since,neighbourhood,property_type,room_type,accommodates,bedrooms,beds,price,minimum_nights,availability_365,number_of_reviews,calculated_host_listings_count,reviews_per_month,review_scores_value
14812272,architect's retreat @ Amsterdam city docks,7523910,Albert,16-07-2013,Oud-Noord,Apartment,Entire home/apt,2,0,1,169,3,93,25,1,0.92,10
14813331,City Center 2-storey cosy apartment,45052147,Maaike,25-09-2015,Westerpark,Apartment,Entire home/apt,5,3,3,300,2,7,16,1,0.59,9
14813959,Cozy and quiet room close to city centre,11230853,Guendalina,12-01-2014,Oostelijk Havengebied - Indische Buurt,Apartment,Private room,2,1,1,65,1,0,5,1,0.2,10
14815394,Beautiful bright design apartment with roofterrace,2288691,Sophie,04-05-2012,Westerpark,Apartment,Entire home/apt,4,2,2,125,2,0,5,1,0.3,10
14816635,"Grand Fagel, 2-bedroom family apartment, canal view",3409826,Kith & Kin,29-08-2012,Westerpark,Apartment,Entire home/apt,5,2,2,300,2,238,21,4,0.83,9
14817368,"Amalia Suite, boutique studio apartment near Jordaan",3409826,Kith & Kin,29-08-2012,Westerpark,Apartment,Entire home/apt,2,0,1,160,2,293,33,4,1.25,9
14818301,Beach 1400; Authentic basic houseboat,23895872,Dirk,18-11-2014,Buitenveldert - Zuidas,Boat,Entire home/apt,6,4,7,230,2,359,12,10,0.44,7
14819122,Lovely apartment Amsterdam-West,17207118,Julie,24-06-2014,Slotervaart,Apartment,Entire home/apt,3,2,2,80,4,0,4,1,0.15,9
14819551,"Vondelpark Room, Museum district",5780127,Misak & Kors,05-04-2013,De Baarsjes - Oud-West,Apartment,Private room,2,1,1,70,2,73,191,2,7.23,9
14819599,"Private room in central, bright & cosy apartment",4248038,Ania,26-11-2012,Westerpark,Apartment,Private room,2,1,1,60,1,0,45,2,1.91,9
14820944,Double room in fantastic & trendy location,53340818,Olivia,04-01-2016,Centrum-West,Apartment,Private room,2,1,1,77,1,0,11,2,0.4,10
14821744,Quiet/cosy apartment near city center,7554986,Martijn,17-07-2013,Westerpark,Apartment,Entire home/apt,2,1,1,110,3,0,3,1,1.15,9
14829461,Stylish apartment in fantastic neighbourhood!,13895393,Carla,04-04-2014,De Baarsjes - Oud-West,House,Entire home/apt,2,1,1,110,4,2,10,1,0.37,10
14829814,Large apartment at the buzzing Overtoom street,51392892,Bjorn,15-12-2015,De Baarsjes - Oud-West,Apartment,Entire home/apt,4,2,2,210,2,0,5,1,0.18,8
14830806,"Modern, bright & private apartment in great area",45295375,Elisabeth,28-09-2015,De Pijp - Rivierenbuurt,Condominium,Entire home/apt,2,1,1,109,3,0,22,1,0.81,9
14830862,Canal-view apartment in the heart of Amsterdam!,66412868,Zoi,09-04-2016,Centrum-West,Apartment,Entire home/apt,3,1,1,150,3,0,23,1,1.02,9
14831696,"Trendy, luxurious & spacious apartment with garden",5476119,Laurens,15-03-2013,De Baarsjes - Oud-West,Apartment,Entire home/apt,6,2,6,145,3,329,27,2,1.03,9
14833055,Ela's place,14114810,Ela,03-01-2016,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,5,3,5,210,3,3,8,1,0.31,9
14835984,Delightful ground floor apartment in Amsterdam!,4808930,Soraya,22-01-2013,Zuid,House,Entire home/apt,2,2,2,140,29,0,3,1,0.11,9
14837845,Familie huis is Amsterdam zuid,14803578,Mirjam,27-04-2014,De Pijp - Rivierenbuurt,Townhouse,Entire home/apt,4,4,4,250,2,300,18,1,0.68,9
14838679,Bright room with balcony in the city centre,18551682,Orson,21-07-2014,Centrum-West,Apartment,Private room,2,1,1,85,5,39,19,1,0.7,10
14839350,City Center Apartment,64595733,Annemaria,27-03-2016,De Baarsjes - Oud-West,Apartment,Entire home/apt,3,2,2,375,4,363,9,1,0.35,10
14845375,City Centre design apartment with canal view,769053,Kim,02-07-2011,Centrum-West,Apartment,Entire home/apt,2,1,1,150,2,0,5,1,0.19,10
14845555,Cozy Water houseboat Amsterdam,89273051,Martin&Tina,11-08-2016,De Baarsjes - Oud-West,Boat,Entire home/apt,4,2,2,250,2,38,5,6,0.19,10
14847200,Classic renovated boat house in the city center,92752195,Patricia,31-08-2016,Centrum-Oost,Apartment,Entire home/apt,2,1,1,250,2,351,26,1,0.95,9
14847357,Penthouse Amsterdam center (families & couples),8357289,Vikenti,24-08-2013,Centrum-Oost,Apartment,Entire home/apt,4,3,1,200,4,0,3,1,0.13,8
14851512,Cosy apartment in West,24188678,Helena,26-11-2014,Bos en Lommer,Apartment,Private room,2,1,1,70,2,348,47,1,1.76,9
14852596,Central Large room with balcony in best location!,92981443,Janine,01-09-2016,De Pijp - Rivierenbuurt,Apartment,Private room,2,1,1,75,2,0,6,1,0.22,9
14853175,Quiet room with free car parking,92986064,Liliana,01-09-2016,Noord-West,Apartment,Private room,2,1,2,37,1,333,155,1,5.7,9
14853465,Gezellige kamer centraal gelegen,29942008,Marleen,24-03-2015,De Baarsjes - Oud-West,Apartment,Private room,2,1,1,90,2,0,16,1,0.58,9
14854921,"Clean Cabin at Amstel river, great views & Garden",79345780,Sjoerd,22-06-2016,Watergraafsmeer,Apartment,Entire home/apt,2,0,1,99,3,153,15,5,0.55,9
14858654,Studio with private roof terrace,7567120,Erik,18-07-2013,Oud-Oost,Apartment,Entire home/apt,2,0,1,115,3,0,17,1,0.63,9
14861106,Stylish apartment next to RAI & Museumsquare,93079537,Rachel,02-09-2016,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,4,1,2,151,3,0,16,1,0.59,9
14861919,Beautiful 1-bedroom apartment in trendy location,53340818,Olivia,04-01-2016,Centrum-West,Apartment,Entire home/apt,2,1,1,101,2,6,42,2,1.54,9
14863901,"Apartment close to Centre, Jordaan and CS",62741298,Robin,13-03-2016,Westerpark,Apartment,Entire home/apt,4,2,2,210,3,0,3,1,0.11,10
14865432,Tasteful decorated apartment in Hip West,93121078,Yulia,02-09-2016,De Baarsjes - Oud-West,Apartment,Entire home/apt,2,1,1,100,3,0,10,1,0.37,8
14869289,Cosy and beautiful apartment with garden,16265291,Nienke,02-06-2014,De Baarsjes - Oud-West,Apartment,Entire home/apt,2,1,1,130,3,128,23,1,1.03,10
14875613,Boho design maisonette with canal view ☟❣️✓,1350442,Dominik,30-10-2011,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1,1,230,3,0,11,1,0.55,10
14876448,"Charming Penthouse with artworks, books & balcony",3276289,Lara,16-08-2012,Buitenveldert - Zuidas,Apartment,Entire home/apt,2,1,1,135,3,1,7,2,0.32,10
14877672,Great apartment in popular Amsterdam Oost (East)!,10197276,Denise,22-11-2013,Oud-Oost,Apartment,Entire home/apt,2,1,1,84,2,5,20,1,0.77,9
14879214,"Superb location! Quiet, bright & spacious Apt",16211727,Kirsten,31-05-2014,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1,1,93,3,10,12,1,0.45,9
14879942,Lovely studio in centre Amsterdam!,62364453,Nicole,10-03-2016,Centrum-West,Apartment,Entire home/apt,2,1,1,115,3,0,11,1,0.4,9
14883807,Stunning Sunny aptm. on a beautiful green square,12058167,Julia,08-02-2014,De Baarsjes - Oud-West,Apartment,Entire home/apt,4,3,2,240,2,8,8,1,0.3,10
14884099,Luxurious garden apartment - de Pijp /Amstelriver,4077707,Lea,06-11-2012,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,4,1,3,170,2,16,11,1,0.4,9
14884273,Wonderful apartment in the rising Rivierenbuurt,93339733,Tom,03-09-2016,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1,1,150,2,0,7,1,0.26,10
14884660,Wow! Laid back townhouse with terrace and garden,9015391,Elle,23-09-2013,Bijlmer-Oost,Townhouse,Entire home/apt,4,3,4,89,2,14,11,2,0.43,9
14888810,Cozy apartment in Amsterdam,24416286,Kim,02-12-2014,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,4,1,4,150,2,5,16,3,0.68,9
14888881,Cosy Apartment with a Roof Terrace in City Centre,4977396,Lesley,05-02-2013,Westerpark,Apartment,Entire home/apt,2,1,1,200,1,333,7,4,0.26,9
14890089,"Bright apartment in central Amsterdam, De Pijp.",24148108,Hegias,25-11-2014,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,4,2,2,250,3,0,9,1,0.45,10
14890170,Lovely houseboat in Amsterdam,19285283,Isadora And Cristian,01-08-2014,De Baarsjes - Oud-West,Apartment,Entire home/apt,2,0,1,150,3,0,20,1,0.73,9
14890435,Spacious light house in Amsterdam East side,9407279,Frank,13-10-2013,Oostelijk Havengebied - Indische Buurt,Townhouse,Entire home/apt,4,2,2,110,28,24,3,1,0.14,9
14895677,Lovely and sunny apartment in the Vondel park area,15883577,Marieke,23-05-2014,Zuid,Apartment,Entire home/apt,2,1,1,200,1,0,3,1,0.12,9
14904859,ROMANTIC & LIGHT apt. in A' dam east area!,669178,Sammy,06-06-2011,Oud-Oost,Apartment,Entire home/apt,2,1,1,79,2,80,23,17,0.92,8
14905312,Lovely apartment with parkview and roof terrace,24923322,Merit & Jelle,17-12-2014,Bos en Lommer,Apartment,Entire home/apt,4,2,3,175,2,0,15,1,0.56,9
14906547,Nice design 75sq meters appt in Amsterdam,93600423,Frederic,05-09-2016,De Baarsjes - Oud-West,Apartment,Entire home/apt,4,2,2,250,2,7,24,1,0.88,10
14906575,Modern apartment with roof terrace,93613142,Hanneke,05-09-2016,Centrum-West,Apartment,Entire home/apt,2,1,1,190,2,0,11,1,0.4,9
14906671,Only for couples. For a quiet stay. No party!,93614279,Etienne,05-09-2016,De Baarsjes - Oud-West,Apartment,Entire home/apt,2,0,1,85,2,0,21,1,0.77,9
14908487,Cosy historical studio in a monument - Jodaan,34664846,Celia,31-05-2015,Centrum-West,Other,Entire home/apt,3,2,2,130,2,90,46,5,1.68,10
14909329,Amazing big City apartment in Amsterdam Center.,93609362,Mirella,05-09-2016,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,4,3,3,181,1,176,42,3,1.55,9
14910308,Cozy & light appartment close to the city centre,9100496,Jeannette,28-09-2013,Bos en Lommer,Apartment,Entire home/apt,2,2,1,110,2,2,5,2,0.25,9
14911690,For rent! Creative apartment,93086138,Chantal,02-09-2016,De Baarsjes - Oud-West,Apartment,Private room,2,1,1,65,2,0,12,1,0.45,8
14911925,Cosy room with a lovely terrace,18234436,Angelina,17-07-2014,De Baarsjes - Oud-West,Apartment,Private room,1,1,1,70,3,280,9,1,0.35,10
14913320,Best of both! Nature ánd 20 minutes to the city,70194496,Mo,03-05-2016,Gaasperdam - Driemond,Townhouse,Private room,2,1,1,65,2,293,49,3,1.83,9
14915385,Nice family home with private parkingspot,80474965,Peter&Maria,28-06-2016,Noord-Oost,House,Entire home/apt,4,3,3,94,3,0,6,1,0.22,10
14920671,Spacious apartment next to Jordaan and De Hallen!,93777984,Mariska En Harald,06-09-2016,Westerpark,Apartment,Entire home/apt,2,1,1,150,3,0,11,1,0.4,9
14921039,Deluxe double room with bathroom incl Breakfast,93781473,Colm,06-09-2016,Noord-Oost,Bed and breakfast,Private room,2,1,1,85,1,194,82,1,3.01,10
14921717,"Bright apartment for 4 person, free parking!",93126835,Pieter,02-09-2016,Zuid,Apartment,Entire home/apt,4,2,2,219,4,364,61,1,2.23,9
14921988,Beautiful very big & super central loft like room,2315216,Marieke,07-05-2012,De Pijp - Rivierenbuurt,Apartment,Private room,2,1,1,125,3,0,6,1,0.22,9
14922556,Most beautiful spot on the river Amstel Amsterdam,93731061,Mirjam & Rudy,05-09-2016,Centrum-Oost,Boat,Entire home/apt,4,2,2,189,3,105,65,2,2.4,9
14923711,Lovely apartment in the city centre of Amsterdam,93809520,Eveline & Sebastiaan,06-09-2016,Centrum-Oost,Apartment,Entire home/apt,2,1,1,120,3,7,12,1,0.51,9
14925109,Parkview apartment,4173847,Vanessa,17-11-2012,Oud-Noord,House,Private room,4,1,2,95,1,0,1,1,0.04,10
14925496,Lovely Studio in de Pijp neighbourhood,15135538,Nina,05-05-2014,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,0,1,80,1,0,16,1,0.68,10
14926300,AMAZING monumental FAMILY house in CITY CENTRE,93827703,Delphine,06-09-2016,Centrum-West,House,Entire home/apt,4,2,3,270,2,15,35,1,1.35,9
14927770,Modern 4 person apartment in Amsterdam west,9577722,Sjoerd,22-10-2013,Geuzenveld - Slotermeer,Apartment,Entire home/apt,4,2,2,250,1,63,35,1,1.73,9
14928633,Lovely apt with garden in trendy ‘the Pijp’,93860679,Julia,06-09-2016,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1,1,109,60,0,2,1,0.08,10
14929583,"Cosy, bohemian Amsterdam Flat in de Baarsjes",79713283,Anna,24-06-2016,De Baarsjes - Oud-West,Apartment,Entire home/apt,2,1,1,75,2,0,18,1,0.66,9
14929937,Lovely independent room Amsterdam Center near IJ,93875577,Ingrid,06-09-2016,Oostelijk Havengebied - Indische Buurt,House,Private room,2,1,1,125,2,363,20,1,0.81,10
14930480,Beautiful apartment 10 min from Amsterdam central!,16679805,Martijn,11-06-2014,Watergraafsmeer,Apartment,Private room,4,1,2,180,2,10,49,1,1.81,9
14930674,Cozy Apartment With Balcony in Oud West Amsterdam,80177342,Jurgita,27-06-2016,De Baarsjes - Oud-West,Apartment,Entire home/apt,2,1,1,125,5,44,18,1,0.66,9
14931866,Cosy room with private bathroom,26884376,Jagruti,29-01-2015,IJburg - Zeeburgereiland,Townhouse,Private room,2,1,1,85,2,99,43,1,1.65,10
14933190,ABC - A'dam Big garden & Cozy,26204553,Amélie,16-01-2015,Oostelijk Havengebied - Indische Buurt,Apartment,Entire home/apt,2,1,1,120,2,0,7,2,0.26,9
14938104,Cosy studio in the heart of Amsterdam,40190025,Andel,01-08-2015,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,0,1,75,2,0,5,1,0.18,10
14938341,Cosy East Apartment,7816559,Jonathan,30-07-2013,Oostelijk Havengebied - Indische Buurt,Apartment,Entire home/apt,2,1,1,150,3,7,25,1,0.92,9
14938357,Authentic Amsterdam apartment near canals,3677894,Marie-Christien,26-09-2012,Centrum-Oost,Apartment,Entire home/apt,2,1,2,175,2,0,9,1,0.38,9
14941588,Central charming studio apartment!,46316194,Lotte,11-10-2015,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,0,1,84,1,0,6,1,0.22,9
14942245,Nice relaxed apartment in the city centre,18028096,Lisanne,13-07-2014,Zuid,Apartment,Entire home/apt,2,1,1,90,2,0,3,1,0.11,8
14942884,Cozy & bright studio with balcony in the Jordaan!,344312,Kjetil,12-01-2011,Centrum-West,Bed and breakfast,Private room,2,1,1,56,3,74,73,2,3.1,9
14946034,"Light and cosy apartment in Amsterdam, Jordaan",6951413,Silke,17-06-2013,Westerpark,Apartment,Entire home/apt,2,1,2,80,3,4,14,1,0.54,9
14946402,Lovely Apartement at the Amsterdam Forest,16571801,Ilse,09-06-2014,Buitenveldert - Zuidas,Apartment,Entire home/apt,2,1,1,79,2,5,32,1,1.23,9
14946493,Apartment with beautiful Rembrandtpark view,13070241,Suzanne,12-03-2014,De Baarsjes - Oud-West,Apartment,Entire home/apt,2,1,1,105,30,0,8,1,0.3,10
14949168,Amazing apartment in popular central area!,5335059,Roy,05-03-2013,Oud-Oost,Apartment,Entire home/apt,2,1,1,165,2,0,6,1,0.43,9
14955011,Romantic apartment in the heart of De Pijp!,13592959,Leon,27-03-2014,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1,1,100,3,1,5,1,0.18,10
14955141,cosy & bright apartment in Amsterdam De Baarsjes,12495874,Elize,20-06-2016,De Baarsjes - Oud-West,Apartment,Entire home/apt,2,1,1,90,4,17,38,1,1.4,10
14955462,Top Location Triple Room,82249577,Tonino,07-07-2016,Centrum-West,Apartment,Private room,3,1,2,180,1,76,63,3,2.33,9
14960216,Great spacious central apartment + chromecast,69971797,BnB Beheer,02-05-2016,Centrum-Oost,Apartment,Entire home/apt,4,2,2,140,2,0,38,7,1.44,9
14961690,Nice bedroom in the centre of Amsterdam!,16014299,Tialda,26-05-2014,De Baarsjes - Oud-West,Apartment,Private room,2,1,1,80,4,0,12,1,0.44,9
14961847,Warm and stylish house with a big garden,7968303,Diane,06-08-2013,De Baarsjes - Oud-West,Apartment,Entire home/apt,4,2,2,80,3,14,3,1,0.11,10
14963002,Sunny and Bright apartment in trendy West,20644150,Veronique,28-08-2014,Bos en Lommer,Apartment,Entire home/apt,2,1,1,49,2,0,12,1,0.58,9
14964052,Fresh homey space in vibrant west,4520222,Yan,29-12-2012,Bos en Lommer,Apartment,Entire home/apt,4,2,2,350,2,179,0,2,tt,0
14969216,Lovely apartment in trendy Old West,3019477,Martine,22-07-2012,De Baarsjes - Oud-West,Apartment,Entire home/apt,4,2,2,180,2,12,23,2,1.97,10
14971056,Authentic houseboat in the center,94299758,Truus,09-09-2016,Centrum-Oost,Boat,Entire home/apt,2,1,1,130,2,5,51,2,1.93,9
14972525,"A light, spacious and monumental 50's apartment",6728721,Emil,04-06-2013,De Baarsjes - Oud-West,Apartment,Entire home/apt,2,1,1,91,4,83,3,1,0.16,10
14976000,Nice bedroom in cosy apartment near Anne Frank hs.,43936095,Judith,11-09-2015,De Baarsjes - Oud-West,Apartment,Private room,2,1,1,79,3,24,36,1,1.33,10
14978828,Delightful apartment near the city centre,94374014,Suzan,09-09-2016,De Baarsjes - Oud-West,Apartment,Entire home/apt,2,1,1,75,2,0,12,1,0.45,9
14979162,Clean private apartment near RAI convention center,32310534,Tessa,01-05-2015,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1,1,130,4,339,4,1,0.15,10
14985124,Spacious canal view apartment in the Centre,1156086,Justin,14-09-2011,Centrum-West,Apartment,Entire home/apt,2,1,1,185,3,0,10,1,0.4,10
14985425,modern central apartment in charming neighbourhood,94446255,Anne,10-09-2016,De Baarsjes - Oud-West,Apartment,Entire home/apt,2,1,1,170,2,3,20,1,0.74,10
14987811,Sunny spacious apartment centrally located,94469220,Harald,10-09-2016,De Baarsjes - Oud-West,Apartment,Entire home/apt,2,1,1,150,3,16,9,1,0.35,10
14988124,Charming appartment with terrace in the Jordaan,94197977,Donna,08-09-2016,Centrum-West,Apartment,Entire home/apt,2,1,1,254,2,11,21,1,0.82,10
14988805,"New Years Eve near Leidseplein, Vondelpark!",15484033,Joe,13-05-2014,De Baarsjes - Oud-West,Apartment,Entire home/apt,4,2,2,270,2,89,2,1,0.32,9
14989786,Nice clean apartment near city centre,94490170,Niels,10-09-2016,Bos en Lommer,Apartment,Entire home/apt,2,1,1,100,4,0,0,1,tt,0
14989976,Luxurious and spacious apartment (East/Oosterpark),2680428,Renee,19-06-2012,Oud-Oost,Apartment,Entire home/apt,3,2,2,140,3,0,3,1,0.12,9
14992434,DESIGN apartment CENTRAL location KIDS friendly,94519806,Matthew,10-09-2016,De Pijp - Rivierenbuurt,Condominium,Entire home/apt,4,1,2,150,2,22,41,1,1.59,10
14996718,Modern and cozy apartment in 'de Pijp',7406657,Lara,10-07-2013,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1,1,125,3,0,14,1,0.54,10
14997560,Spacious and comfortable apartment in West,88061201,Linda,05-08-2016,De Baarsjes - Oud-West,Apartment,Entire home/apt,2,1,1,110,20,21,4,1,0.15,10
14997721,Stylish and quiet 60sq m. apartment in old center,72273355,Marije,16-05-2016,Centrum-Oost,Apartment,Entire home/apt,2,1,1,225,3,139,21,1,1.02,10
14998245,Authenic Dutch house/Loft in Amsterdam (east),11132770,Jaila,08-01-2014,Oostelijk Havengebied - Indische Buurt,Apartment,Entire home/apt,3,1,1,150,1,92,16,1,0.61,10
14998860,"Unique, Trendy & Neat Apt in Lively East",8162267,David,14-08-2013,Oostelijk Havengebied - Indische Buurt,Apartment,Entire home/apt,2,1,1,175,2,0,27,1,1.4,9
15001666,"Spacious ground floor home, with large garden",25054761,Nicolle,21-12-2014,Watergraafsmeer,Apartment,Entire home/apt,4,2,2,275,5,87,5,1,0.19,9
15005253,"1920s apartement in De Pijp, Amsterdam",15439937,Jurre,12-05-2014,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1,1,97,2,0,16,1,0.61,10
15012466,Sweet clean place with garden,2847616,Arie,06-07-2012,Bos en Lommer,Apartment,Entire home/apt,2,1,1,133,3,53,5,1,0.19,9
15013026,Unique private apartment close to CS and Jordaan,94747213,Loes,12-09-2016,Centrum-West,Apartment,Entire home/apt,2,1,3,138,1,1,90,1,3.33,9
15013340,Lovely studio in hip and happening Amsterdam East!,54837753,Isabelle,16-01-2016,Oostelijk Havengebied - Indische Buurt,Apartment,Entire home/apt,2,0,1,84,2,0,16,1,0.62,10
15014784,Central & Cozy studio in Amsterdam,43928047,Dominykas,11-09-2015,Centrum-Oost,Apartment,Private room,1,0,1,73,1,10,113,2,4.26,9
15019513,"Brand new, sunny top floor studio in perfect area",94795112,Ambra,12-09-2016,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,4,0,1,150,3,0,9,1,0.35,9
15019605,Amazing 2p luxurious City apartment with balcony,20111010,Barry,16-08-2014,Centrum-West,Apartment,Entire home/apt,2,1,1,180,2,0,13,1,0.5,9
15021806,"Spacious, bright studio in the heart of Amsterdam!",30796378,Marieke,07-04-2015,De Pijp - Rivierenbuurt,Condominium,Entire home/apt,2,0,1,114,4,127,14,1,0.52,9
15023242,★★★★★ historic house @ jordaan/centre,61682402,Peggy,05-03-2016,Centrum-West,Townhouse,Entire home/apt,4,2,2,260,2,0,31,1,1.18,10
15024489,Very cosy & clean apartment near RAI station,10633486,Nathalie,15-12-2013,De Pijp - Rivierenbuurt,Apartment,Private room,2,1,1,93,1,10,22,2,0.82,9
15024573,Modern apartment with great view,3403063,David,28-08-2012,Slotervaart,Apartment,Entire home/apt,2,1,1,129,6,103,0,1,tt,0
15030690,Grote Bickers Apartment 1. Haarlemmerbuurt,13405827,Cap Homes,22-03-2014,Centrum-West,Apartment,Entire home/apt,2,0,1,100,2,280,7,19,0.33,8
15030834,Spacious apartment with lush garden,94917361,Annelies,13-09-2016,Oud-Oost,Apartment,Entire home/apt,3,2,2,109,2,0,25,1,0.96,9
15030853,Grote Bickers Apartment 2. Haarlemmerbuurt,13405827,Cap Homes,22-03-2014,Centrum-West,Apartment,Entire home/apt,2,0,1,100,2,258,12,19,0.5,9
15033465,NEW Sunny and quiet apartment at canal in Jordaan,15611220,Maaike,16-05-2014,Centrum-West,Apartment,Entire home/apt,4,2,3,150,1,0,30,1,1.11,9
15033626,Lovely 3 store familyhouse +garden in museum Area.,15225846,Family,07-05-2014,De Baarsjes - Oud-West,House,Entire home/apt,4,3,3,275,3,0,4,1,0.15,10
15033908,Luxurious apartment in City Centre | 2P,94945290,Louis,13-09-2016,Centrum-West,Apartment,Entire home/apt,2,1,1,98,2,0,9,1,0.34,9
